finding_id,tree_ordinal,commit,path,file_type,rule,start_line,end_line,redacted_fingerprint,content_sha256,same_as_current_content,nature_supposed,status,action
1,10,1ab112bce8189c54070c38e218783e6835b93a9e,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
50,18,57fc8114bf360697bb075bb95d7062d5a2d49134,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
51,18,57fc8114bf360697bb075bb95d7062d5a2d49134,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
52,18,57fc8114bf360697bb075bb95d7062d5a2d49134,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
53,18,57fc8114bf360697bb075bb95d7062d5a2d49134,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
54,18,57fc8114bf360697bb075bb95d7062d5a2d49134,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
55,19,f8fcfa02935a62fa66c3e22bb6bd5a01493f2f62,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
56,19,f8fcfa02935a62fa66c3e22bb6bd5a01493f2f62,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
57,19,f8fcfa02935a62fa66c3e22bb6bd5a01493f2f62,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
58,19,f8fcfa02935a62fa66c3e22bb6bd5a01493f2f62,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
59,19,f8fcfa02935a62fa66c3e22bb6bd5a01493f2f62,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
60,19,f8fcfa02935a62fa66c3e22bb6bd5a01493f2f62,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
61,1,4f415ebdac686cf9cec4f5957c67c8beaf4b3888,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
62,1,4f415ebdac686cf9cec4f5957c67c8beaf4b3888,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
63,1,4f415ebdac686cf9cec4f5957c67c8beaf4b3888,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
64,1,4f415ebdac686cf9cec4f5957c67c8beaf4b3888,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
65,1,4f415ebdac686cf9cec4f5957c67c8beaf4b3888,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
66,1,4f415ebdac686cf9cec4f5957c67c8beaf4b3888,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
67,20,60ca2a8839ca4226157f5629012f14b7964e363d,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
68,20,60ca2a8839ca4226157f5629012f14b7964e363d,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
69,20,60ca2a8839ca4226157f5629012f14b7964e363d,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
70,20,60ca2a8839ca4226157f5629012f14b7964e363d,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
71,20,60ca2a8839ca4226157f5629012f14b7964e363d,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
72,20,60ca2a8839ca4226157f5629012f14b7964e363d,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
73,21,08061f1e55a0bba01a4a28df66dc852e8f345ade,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
74,21,08061f1e55a0bba01a4a28df66dc852e8f345ade,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
75,21,08061f1e55a0bba01a4a28df66dc852e8f345ade,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
76,21,08061f1e55a0bba01a4a28df66dc852e8f345ade,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
77,21,08061f1e55a0bba01a4a28df66dc852e8f345ade,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out,.out,generic-api-key,8,9,validation_back01_integration/final/chromium_runtime_candidate_108_provenance.out:generic-api-key:8,ee7be452cf88c2efb9bec7a6b8d0cbc8c4b22f45162c1f90b02e44d2be1c9127,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
78,21,08061f1e55a0bba01a4a28df66dc852e8f345ade,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/final/runtime_release_capture_qa/REQUESTED_RUNTIME.env:generic-api-key:7,c86db7c48db34f8c392f18ef97279b4ee5acc89db607b25427a07802d3670ecf,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
79,22,61a91ee68bb26994948fa5e0b8a2e67b987dd9e8,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json,.json,generic-api-key,14,14,release/back01-minimal/RUNTIME_CANDIDATE_CHROMIUM_151.0.7922.108.json:generic-api-key:14,29788ebe77284706b366c975a9a9cfa4819dfbc84cac6ad2e8869fc285e6b3ad,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
80,22,61a91ee68bb26994948fa5e0b8a2e67b987dd9e8,release/back01-minimal/RUNTIME_RELEASE_LOCK.json,.json,generic-api-key,16,16,release/back01-minimal/RUNTIME_RELEASE_LOCK.json:generic-api-key:16,7d9dd3f6223dfdb5f383e41ce81aecbd874bf002b0de8810bd46589c63dd0a57,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
81,22,61a91ee68bb26994948fa5e0b8a2e67b987dd9e8,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium-common_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,78973e97080e78f40b0550ed761874416b1e812caedf692b926e1e47523f6d3b,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
82,22,61a91ee68bb26994948fa5e0b8a2e67b987dd9e8,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env,.env,generic-api-key,7,7,validation_back01_integration/candidates/chromium_151.0.7922.108-1xtradeb1.2404.1_amd64/REQUESTED_RUNTIME.env:generic-api-key:7,154d14564c1c2aa827f6755952109fb93d4b328c9f83c3754374dc1cb608f89d,true,public PPA OpenPGP signing-key fingerprint; not credential material,HISTORICAL_FALSE_POSITIVE_EXACT_EXCEPTION,retain source/history; use exact fingerprint exception limited to these provenance paths; rescan with config
